FACE_ID,Date,Start_Time,Batch_Number,Fines_kg,Fines_Moisture_,Coarse_kg,Coarse_Moisture_,Cement_kg,Water_kg,Cement:Water_Ratio,Cubic_M,Superplasticiser_kg,Accelerator_,Fibre_kg,Additive_1_kg,Add_1_Fines_kg,Add_1_Coarse_kg,Add_1_Cement_kg,Add_1_Water_kg,Add_1_Superplasticiser_kg,Add_2_Fines_kg,Add_2_Coarse_kg,Add_2_Cement_kg,Add_2_Water_kg,Add_2_Superplasticiser_kg
RUP_1000_INC_08,2023-11-18,16:07:00,1.0,4110.0,,1020.0,,1350.0,280.0,0.2074074074074074,2.644420485175202,6.6,6.5,7.5,,,,,,,,,,,
RUP_1000_INC_08,2023-11-18,16:30:00,2.0,4110.0,,1020.0,,1350.0,285.0,0.2111111111111111,2.649420485175202,6.6,6.5,7.5,,,,,,,,,,,
RUP_1000_INC_08,2023-11-18,20:00:00,3.0,4110.0,,1010.0,,1350.0,250.0,0.18518518518518517,2.610646900269542,6.0,6.0,7.5,,,,,,,,,,,
1074 ACC (rehab),2023-11-19,09:45:00,1.0,4110.0,,1020.0,,1350.0,285.0,0.2111111111111111,2.649420485175202,6.0,6.0,7.5,,,,,,,,,,,
1075 ACC (rehab),2023-11-19,11:05:00,2.0,4110.0,,1020.0,,1350.0,285.0,0.2111111111111111,2.649420485175202,6.0,6.0,7.5,,,,,,,,,,,
RUP_1000_INC_09,2023-11-19,15:15:00,1.0,4110.0,,1020.0,,1350.0,275.0,0.2037037037037037,2.639420485175202,6.0,6.0,7.5,,,,,,,,,,,
RUP_1000_INC_09,2023-11-19,15:45:00,2.0,4110.0,,1020.0,,1350.0,275.0,0.2037037037037037,2.639420485175202,6.0,6.0,7.5,,,,,,,,,,,
RUP_1000_INC_10,2023-11-20,13:50:00,1.0,4110.0,,1020.0,,1350.0,300.0,0.2222222222222222,2.664420485175202,6.6,6.5,7.5,,,,,,,,,,,
RUP_1000_INC_10,2023-11-20,14:25:00,2.0,4110.0,,1020.0,,1350.0,300.0,0.2222222222222222,2.664420485175202,6.6,6.5,7.5,,,,,,,,,,,
RUP_1050 - 1040_REHAB,2023-11-21,13:32:00,1.0,4110.0,,1020.0,,1350.0,190.0,0.14074074074074075,2.554420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1050 - 1040_REHAB,2023-11-21,14:48:00,2.0,4110.0,,1020.0,,1350.0,190.0,0.14074074074074075,2.554420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1050 - 1040_REHAB,2023-11-21,16:14:00,3.0,4110.0,,1020.0,,1350.0,180.0,0.13333333333333333,2.5444204851752024,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-23,11:10:00,1.0,4110.0,,1020.0,,1350.0,155.0,0.11481481481481481,2.519420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-23,12:59:00,2.0,4110.0,,1020.0,,1350.0,135.0,0.1,2.4994204851752024,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-23,13:44:00,3.0,4110.0,,1020.0,,1350.0,155.0,0.11481481481481481,2.519420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-23,14:24:00,4.0,4110.0,,1020.0,,1350.0,180.0,0.13333333333333333,2.5444204851752024,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-23,16:28:00,5.0,4110.0,,1020.0,,1350.0,200.0,0.14814814814814814,2.564420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-23,20:26:00,1.0,4110.0,,1020.0,,1350.0,210.0,,2.574420485175202,6.6,,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-23,22:08:00,2.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-23,22:32:00,3.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-23,23:49:00,4.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-24,00:07:00,5.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-24,01:59:00,6.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-24,02:14:00,7.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-24,09:07:00,6.0,4110.0,,1020.0,,1350.0,200.0,0.14814814814814814,2.564420485175202,6.6,5.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-24,10:35:00,7.0,4110.0,,1020.0,,1350.0,200.0,0.14814814814814814,2.564420485175202,6.6,5.0,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-24,11:08:00,1.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,5.0,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-24,12:47:00,2.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,5.0,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-24,14:07:00,3.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,5.0,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-24,14:45:00,4.0,2740.0,,680.0,,900.0,130.0,0.14444444444444443,1.7062803234501347,4.4,5.0,5.0,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-24,16:08:00,5.0,4110.0,,1020.0,,1350.0,200.0,0.14814814814814814,2.564420485175202,6.6,5.0,7.5,,,,,,,,,,,
SI-GTC-186,2023-11-24,20:44:00,1.0,4110.0,,1020.0,,1350.0,195.0,0.14444444444444443,2.559420485175202,6.6,5.0,7.5,,,,,,,,,,,
SI-GTC-186,2023-11-24,21:04:00,2.0,4110.0,,1020.0,,1350.0,205.0,0.15185185185185185,2.5694204851752023,6.6,5.0,7.5,,,,,,,,,,,
SI-GTC-186,2023-11-24,22:26:00,3.0,4110.0,,1020.0,,1350.0,200.0,0.14814814814814814,2.564420485175202,6.6,5.0,7.5,,,,,,,,,,,
SI-GTC-186,2023-11-24,23:35:00,4.0,4110.0,,1020.0,,1350.0,205.0,0.15185185185185185,2.5694204851752023,6.6,5.0,7.5,,,,,,,,,,,
SI-GTC-193,2023-11-25,03:15:00,1.0,4110.0,,1020.0,,1350.0,200.0,0.14814814814814814,2.564420485175202,6.6,5.0,7.5,,,,,,,,,,,
SI-GTC-193,2023-11-25,03:35:00,2.0,4110.0,,1020.0,,1350.0,205.0,0.15185185185185185,2.5694204851752023,6.6,5.0,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-25,07:45:00,6.0,4110.0,,1030.0,,1350.0,200.0,0.14814814814814814,2.5681940700808625,6.6,5.0,7.5,,,,,,,,,,,
RUP_1025_DEC_44,2023-11-25,08:10:00,7.0,4200.0,,1050.0,,1350.0,230.0,0.17037037037037037,2.639703504043127,6.6,5.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-25,10:45:00,8.0,4110.0,,1050.0,,1350.0,215.0,0.15925925925925927,2.5907412398921834,6.6,5.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-25,11:10:00,9.0,4110.0,,1020.0,,1350.0,220.0,0.16296296296296298,2.5844204851752024,6.6,5.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-25,11:50:00,10.0,4110.0,,1020.0,,1350.0,215.0,0.15925925925925927,2.579420485175202,6.6,5.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-25,12:20:00,11.0,4110.0,,1020.0,,1350.0,200.0,0.14814814814814814,2.564420485175202,6.6,5.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-11-25,13:50:00,12.0,4110.0,,1010.0,,1350.0,220.0,0.16296296296296298,2.5806469002695422,6.6,5.0,7.5,,,,,,,,,,,
RUP_1025_DEC (SI-GTC-189),2023-11-26,03:00:00,1.0,4110.0,,1020.0,,1350.0,250.0,0.18518518518518517,2.614420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC (SI-GTC-189),2023-11-26,05:30:00,2.0,4110.0,,1020.0,,1350.0,250.0,0.18518518518518517,2.614420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC (SI-GTC-189),2023-11-26,08:30:00,3.0,4110.0,,1020.0,,1350.0,380.0,0.2814814814814815,2.744420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC (SI-GTC-189),2023-11-26,09:45:00,4.0,4110.0,,1020.0,,1350.0,330.0,0.24444444444444444,2.6944204851752023,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC (SI-GTC-189),2023-11-26,11:15:00,5.0,4110.0,,1020.0,,1350.0,330.0,0.24444444444444444,2.6944204851752023,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC (SI-GTC-189),2023-11-26,12:30:00,6.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC (SI-GTC-189),2023-11-26,13:30:00,7.0,4110.0,,1020.0,,1350.0,330.0,0.24444444444444444,2.6944204851752023,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC (SI-GTC-189),2023-11-26,14:40:00,8.0,4110.0,,1020.0,,1350.0,330.0,0.24444444444444444,2.6944204851752023,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC (SI-GTC-189),2023-11-26,21:30:00,9.0,3000.0,,680.0,,900.0,220.0,0.24444444444444444,1.8943935309973043,5.0,6.0,7.5,,,,,,,,,,,
RUP_1050_ACC (SI-GTC-189),2023-11-27,01:15:00,10.0,4100.0,,1050.0,,1350.0,370.0,0.2740740740740741,2.741967654986523,7.0,6.0,7.5,,,,,,,,,,,
RUP_1050_ACC (SI-GTC-189),2023-11-27,03:10:00,11.0,4100.0,,1060.0,,1350.0,370.0,0.2740740740740741,2.745741239892183,7.0,6.0,7.5,,,,,,,,,,,
RUP_970_SMP_01,2023-11-28,11:45:00,1.0,4110.0,,1020.0,,1350.0,330.0,0.24444444444444444,2.6944204851752023,6.6,6.0,7.5,,,,,,,,,,,
RUP_970_SMP_01,2023-11-28,12:50:00,2.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_970_SMP_01,2023-11-28,13:45:00,3.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC-45,2023-11-29,11:00:00,1.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC-45,2023-11-29,17:00:00,2.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-30,,3.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-30,,4.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-30,,5.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-29,20:55:00,6.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
REHAB (SI-GTC-196/197),2023-11-30,23:45:00,1.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
REHAB (SI-GTC-196/197),2023-11-30,00:30:00,2.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
REHAB (SI-GTC-196/197),2023-11-30,01:05:00,3.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
REHAB (SI-GTC-196/197),2023-11-30,02:00:00,4.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
REHAB (SI-GTC-196/197),2023-11-30,03:10:00,5.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
REHAB (SI-GTC-196/197),2023-11-30,04:15:00,6.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
REHAB (SI-GTC-196/197),2023-11-30,05:10:00,7.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-30,08:50:00,1.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-30,10:10:00,2.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-30,12:10:00,3.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-30,1900-01-16 00:00:00,4.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-30,20:00:00,5.0,4100.0,,1000.0,,1350.0,330.0,0.24444444444444444,2.683099730458221,6.0,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_45,2023-11-30,21:40:00,6.0,4100.0,,1000.0,,1350.0,300.0,0.2222222222222222,2.653099730458221,6.0,6.0,7.5,,,,,,,,,,,
RUP_970_SMP_02,2023-12-01,22:00:00,1.0,4100.0,,1000.0,,1350.0,330.0,0.24444444444444444,2.683099730458221,6.0,6.0,7.5,,,,,,,,,,,
RUP_970_SMP_02,2023-12-01,23:10:00,2.0,4100.0,,1000.0,,1350.0,300.0,0.2222222222222222,2.653099730458221,6.0,6.0,7.5,,,,,,,,,,,
RUP_970_SMP_02,2023-12-01,00:30:00,3.0,1370.0,,340.0,,450.0,75.0,0.16666666666666666,0.8631401617250674,2.2,6.0,2.5,,,,,,,,,,,
RUP_1025_DEC_46,2023-12-02,01:45:00,1.0,4110.0,,1020.0,,1350.0,200.0,0.14814814814814814,2.564420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_46,2023-12-02,03:10:00,2.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_46,2023-12-02,04:38:00,3.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_46,2023-12-02,15:00:00,1.0,4110.0,,1020.0,,1350.0,210.0,0.15555555555555556,2.574420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_970_SMP_03,2023-12-02,19:50:00,1.0,4100.0,,1000.0,,1350.0,300.0,0.2222222222222222,2.653099730458221,6.0,6.0,7.5,,,,,,,,,,,
RUP_970_SMP_03,2023-12-02,21:10:00,2.0,4100.0,,1000.0,,1350.0,320.0,0.23703703703703705,2.673099730458221,6.0,6.0,7.5,,,,,,,,,,,
RUP_970_SMP_03,2023-12-02,22:00:00,3.0,4100.0,,1000.0,,1350.0,300.0,0.2222222222222222,2.653099730458221,6.0,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_46,2023-12-02,23:48:00,2.0,4110.0,,1020.0,,1350.0,230.0,0.17037037037037037,2.594420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_46,2023-12-03,00:45:00,3.0,4100.0,,1000.0,,1350.0,310.0,0.22962962962962963,2.663099730458221,6.0,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_46,2023-12-03,01:55:00,4.0,4110.0,,1020.0,,1350.0,230.0,0.17037037037037037,2.594420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_46,2023-12-03,02:50:00,5.0,4100.0,,1000.0,,1350.0,330.0,0.24444444444444444,2.683099730458221,6.0,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_47,2023-12-04,07:30:00,1.0,4100.0,,1050.0,,1350.0,460.0,0.34074074074074073,2.8319676549865234,7.5,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_47,2023-12-04,09:15:00,2.0,4150.0,,1050.0,,1350.0,470.0,0.34814814814814815,2.8608355795148253,7.5,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_47,2023-12-04,11:00:00,3.0,4150.0,,1100.0,,1350.0,460.0,0.34074074074074073,2.8697035040431267,7.5,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_47,2023-12-04,13:30:00,4.0,4100.0,,1050.0,,1350.0,460.0,0.34074074074074073,2.8319676549865234,7.5,6.0,7.0,,,,,,,,,,,
RUP_975_ACC (Rehab-arches),2023-12-04,15:00:00,1.0,4100.0,,1050.0,,1350.0,470.0,0.34814814814814815,2.841967654986523,7.5,6.0,7.0,,,,,,,,,,,
RUP_975_ACC (Rehab-arches),2023-12-04,16:20:00,2.0,4150.0,,1100.0,,1350.0,480.0,0.35555555555555557,2.8897035040431267,7.5,6.0,7.0,,,,,,,,,,,
RUP_1074_ACC (Rehab-arches),2023-12-05,14:15:00,3.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,5.5,7.0,,,,,,,,,,,
RUP_1074_ACC (Rehab-arches),2023-12-05,15:30:00,4.0,4110.0,,1020.0,,1350.0,250.0,0.18518518518518517,2.614420485175202,6.6,5.5,7.0,,,,,,,,,,,
RUP_1074_ACC (Rehab-arches),2023-12-05,16:00:00,5.0,4110.0,,1020.0,,1350.0,253.0,0.1874074074074074,2.617420485175202,6.6,5.5,7.0,,,,,,,,,,,
RUP_975_ACC (Rehab-arches),2023-12-06,02:23:00,6.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,5.5,7.0,,,,,,,,,,,
RUP_975_ACC (Rehab-arches),2023-12-06,02:50:00,7.0,4110.0,,1050.0,,1350.0,240.0,0.17777777777777778,2.6157412398921833,6.6,5.5,7.0,,,,,,,,,,,
RUP_975_ACC (Rehab-arches),2023-12-06,03:55:00,8.0,4110.0,,1030.0,,1350.0,240.0,0.17777777777777778,2.6081940700808626,6.6,5.5,7.0,,,,,,,,,,,
RUP_975_ACC (Rehab-arches),2023-12-06,04:15:00,9.0,2660.0,,650.0,,900.0,180.0,0.2,1.7147708894878706,6.6,5.5,7.0,,,,,,,,,,,
RUP_1025_DEC_48,2023-12-06,00:00:00,1.0,4110.0,,1030.0,,1350.0,240.0,0.17777777777777778,2.6081940700808626,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_48,2023-12-06,00:35:00,2.0,4120.0,,1040.0,,1350.0,240.0,0.17777777777777778,2.6157412398921833,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_48,2023-12-06,01:15:00,3.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_49,2023-12-06,23:50:00,1.0,4110.0,,1020.0,,1350.0,240.0,,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_49,2023-12-07,00:10:00,2.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_49,2023-12-07,04:40:00,1.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_49,2023-12-07,05:05:00,2.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1000_ACC_04,2023-12-07,20:27:00,1.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1000_ACC_04,2023-12-07,21:51:00,2.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1000_ACC_04,2023-12-07,23:01:00,3.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_50,2023-11-08,01:04:00,1.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_50,2023-11-08,01:32:00,2.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_50,2023-11-08,03:15:00,3.0,4110.0,,1020.0,,1350.0,240.0,0.17777777777777778,2.604420485175202,6.6,6.0,7.0,,,,,,,,,,,
975_ACC (Rehab-arches),2023-11-08,05:37:00,1.0,4110.0,,1020.0,,1350.0,384.0,0.28444444444444444,2.748420485175202,6.6,6.0,7.0,,,,,,,,,,,
975_ACC (Rehab-arches),2023-11-08,20:09:00,2.0,4110.0,,1020.0,,1350.0,373.0,0.2762962962962963,2.737420485175202,6.6,6.0,7.0,,,,,,,,,,,
975_ACC (Rehab-arches),2023-11-08,20:32:00,3.0,4110.0,,1020.0,,1350.0,378.0,0.28,2.742420485175202,6.6,6.0,7.0,,,,,,,,,,,
975_ACC (Rehab-arches),2023-11-08,21:23:00,4.0,4110.0,,1020.0,,1350.0,386.0,0.2859259259259259,2.750420485175202,6.6,6.0,7.0,,,,,,,,,,,
975_ACC (Rehab-arches),2023-11-08,21:54:00,5.0,4110.0,,1020.0,,1350.0,370.0,0.2740740740740741,2.734420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1049_ACC_01,2023-11-08,23:22:00,1.0,4110.0,,1020.0,,1350.0,373.0,0.2762962962962963,2.737420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1049_ACC_01,2023-11-09,01:14:00,2.0,4110.0,,1020.0,,1350.0,370.0,0.2740740740740741,2.734420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_50,2023-11-09,01:38:00,1.0,4110.0,,1020.0,,1350.0,386.0,0.2859259259259259,2.750420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1025_DEC_50,2023-11-09,02:15:00,2.0,4110.0,,1020.0,,1350.0,384.0,0.28444444444444444,2.748420485175202,6.6,6.0,7.0,,,,,,,,,,,
RUP_1000_ACC_05,2023-12-09,15:50:00,1.0,4110.0,,1020.0,,1350.0,380.0,0.2814814814814815,2.744420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1000_ACC_05,2023-12-09,21:03:00,2.0,4110.0,,1020.0,,1350.0,380.0,0.2814814814814815,2.744420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1049_ACC_01,2023-12-10,01:20:00,3.0,4110.0,,1020.0,,1350.0,380.0,0.2814814814814815,2.744420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1025_DEC_51,2023-12-10,04:59:00,1.0,4110.0,,1020.0,,1350.0,380.0,0.2814814814814815,2.744420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1000_ACC_05,2023-12-10,08:47:00,1.0,4110.0,,1020.0,,1350.0,250.0,0.18518518518518517,2.614420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1000_ACC_05,2023-12-10,10:45:00,2.0,4110.0,,1020.0,,1350.0,300.0,0.2222222222222222,2.664420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_30,2023-12-10,16:14:00,1.0,4110.0,,1020.0,,1350.0,300.0,0.2222222222222222,2.664420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_30,2023-12-10,17:23:00,2.0,4110.0,,1020.0,,1350.0,320.0,0.23703703703703705,2.684420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_30,2023-12-10,19:42:00,3.0,4110.0,,1020.0,,1350.0,403.0,0.2985185185185185,2.7674204851752022,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-12-11,07:50:00,6.0,4110.0,,1020.0,,1350.0,310.0,0.22962962962962963,2.6744204851752023,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-12-11,08:50:00,7.0,4110.0,,1020.0,,1350.0,350.0,0.25925925925925924,2.7144204851752023,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-12-11,09:50:00,8.0,4110.0,,1020.0,,1350.0,340.0,0.2518518518518518,2.704420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-12-11,10:50:00,9.0,4110.0,,1020.0,,1350.0,390.0,0.28888888888888886,2.7544204851752023,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_(ARCH),2023-12-11,11:45:00,10.0,4110.0,,1020.0,,1350.0,410.0,0.3037037037037037,2.774420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1049_ACC_01,2023-12-12,00:00:00,3.0,4110.0,,1020.0,,1350.0,450.0,0.3333333333333333,2.814420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1049_ACC_01,2023-12-12,01:25:00,4.0,4110.0,,1020.0,,1350.0,450.0,0.3333333333333333,2.814420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_31,2023-12-12,03:30:00,1.0,4110.0,,1020.0,,1350.0,440.0,0.32592592592592595,2.804420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_31,2023-12-12,10:30:00,2.0,4110.0,,1020.0,,1350.0,440.0,0.32592592592592595,2.804420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1049_ACC_01,2023-12-12,11:45:00,5.0,4110.0,,1020.0,,1350.0,420.0,0.3111111111111111,2.784420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1049_ACC_01,2023-12-12,13:40:00,6.0,4110.0,,1020.0,,1350.0,410.0,0.3037037037037037,2.774420485175202,6.6,6.0,7.5,,,,,,,,,,,
RUP_1035_STP_01,2023-12-13,08:45:00,1.0,4110.0,,1010.0,,1350.0,380.0,0.2814814814814815,2.740646900269542,6.6,6.0,7.5,,,,,,,,,,,
RUP_1035_STP_01,2023-12-13,09:05:00,2.0,4110.0,,1010.0,,1350.0,381.0,0.2822222222222222,2.741646900269542,6.6,6.0,7.5,,,,,,,,,,,
RUP_1074_ACC_32,2023-12-13,10:30:00,1.0,4140.0,,1040.0,,1350.0,390.0,0.28888888888888886,2.773288409703504,6.6,6.0,7.5,,,,,,,,,,,
